Dataset,Treatment,Classifier,'Sample ID','True Positive','False Positive','True Negative','False Negative',Precision,AUC,Kappa
'Keymind - B_UNDERSAMPLED_78.csv',UNDERSAMPLED,'RANDOM FOREST',_78,0.945946,0.189189,0.810811,0.054054,0.833333,0.902849,0.756757
'Keymind - B_UNDERSAMPLED_93.csv',UNDERSAMPLED,'RANDOM FOREST',_93,0.891892,0.297297,0.702703,0.108108,0.75,0.840394,0.594595
'Keymind - B_UNDERSAMPLED_87.csv',UNDERSAMPLED,'RANDOM FOREST',_87,0.864865,0.243243,0.756757,0.135135,0.780488,0.838934,0.621622
'Keymind - B_UNDERSAMPLED_86.csv',UNDERSAMPLED,'RANDOM FOREST',_86,0.756757,0.243243,0.756757,0.243243,0.756757,0.814463,0.513514
'Keymind - B_UNDERSAMPLED_92.csv',UNDERSAMPLED,'RANDOM FOREST',_92,0.891892,0.324324,0.675676,0.108108,0.733333,0.884222,0.567568
'Keymind - B_UNDERSAMPLED_79.csv',UNDERSAMPLED,'RANDOM FOREST',_79,0.864865,0.216216,0.783784,0.135135,0.8,0.914536,0.648649
'Keymind - B_UNDERSAMPLED_45.csv',UNDERSAMPLED,'RANDOM FOREST',_45,0.756757,0.324324,0.675676,0.243243,0.7,0.78634,0.432432
'Keymind - B_UNDERSAMPLED_51.csv',UNDERSAMPLED,'RANDOM FOREST',_51,0.864865,0.135135,0.864865,0.135135,0.864865,0.918919,0.72973
'Keymind - B_UNDERSAMPLED_48.csv',UNDERSAMPLED,'RANDOM FOREST',_48,0.891892,0.081081,0.918919,0.108108,0.916667,0.949963,0.810811
'Keymind - B_UNDERSAMPLED_74.csv',UNDERSAMPLED,'RANDOM FOREST',_74,0.891892,0.216216,0.783784,0.108108,0.804878,0.907597,0.675676
'Keymind - B_UNDERSAMPLED_60.csv',UNDERSAMPLED,'RANDOM FOREST',_60,0.810811,0.27027,0.72973,0.189189,0.75,0.855369,0.540541
'Keymind - B_UNDERSAMPLED_61.csv',UNDERSAMPLED,'RANDOM FOREST',_61,0.891892,0.135135,0.864865,0.108108,0.868421,0.927319,0.756757
'Keymind - B_UNDERSAMPLED_75.csv',UNDERSAMPLED,'RANDOM FOREST',_75,0.945946,0.216216,0.783784,0.054054,0.813953,0.946311,0.72973
'Keymind - B_UNDERSAMPLED_49.csv',UNDERSAMPLED,'RANDOM FOREST',_49,0.891892,0.108108,0.891892,0.108108,0.891892,0.965303,0.783784
'Keymind - B_UNDERSAMPLED_63.csv',UNDERSAMPLED,'RANDOM FOREST',_63,0.891892,0.189189,0.810811,0.108108,0.825,0.858291,0.702703
'Keymind - B_UNDERSAMPLED_77.csv',UNDERSAMPLED,'RANDOM FOREST',_77,0.837838,0.216216,0.783784,0.162162,0.794872,0.868152,0.621622
'Keymind - B_UNDERSAMPLED_88.csv',UNDERSAMPLED,'RANDOM FOREST',_88,0.837838,0.162162,0.837838,0.162162,0.837838,0.938641,0.675676
'Keymind - B_UNDERSAMPLED_89.csv',UNDERSAMPLED,'RANDOM FOREST',_89,0.918919,0.243243,0.756757,0.081081,0.790698,0.871074,0.675676
'Keymind - B_UNDERSAMPLED_76.csv',UNDERSAMPLED,'RANDOM FOREST',_76,0.945946,0.216216,0.783784,0.054054,0.813953,0.901753,0.72973
'Keymind - B_UNDERSAMPLED_62.csv',UNDERSAMPLED,'RANDOM FOREST',_62,0.891892,0.243243,0.756757,0.108108,0.785714,0.903944,0.648649
'Keymind - B_UNDERSAMPLED_66.csv',UNDERSAMPLED,'RANDOM FOREST',_66,0.945946,0.135135,0.864865,0.054054,0.875,0.966399,0.810811
'Keymind - B_UNDERSAMPLED_72.csv',UNDERSAMPLED,'RANDOM FOREST',_72,0.783784,0.216216,0.783784,0.216216,0.783784,0.902118,0.567568
'Keymind - B_UNDERSAMPLED_99.csv',UNDERSAMPLED,'RANDOM FOREST',_99,0.918919,0.216216,0.783784,0.081081,0.809524,0.907962,0.702703
'Keymind - B_UNDERSAMPLED_98.csv',UNDERSAMPLED,'RANDOM FOREST',_98,0.918919,0.216216,0.783784,0.081081,0.809524,0.925493,0.702703
'Keymind - B_UNDERSAMPLED_73.csv',UNDERSAMPLED,'RANDOM FOREST',_73,0.891892,0.189189,0.810811,0.108108,0.825,0.899196,0.702703
'Keymind - B_UNDERSAMPLED_67.csv',UNDERSAMPLED,'RANDOM FOREST',_67,0.891892,0.243243,0.756757,0.108108,0.785714,0.856465,0.648649
'Keymind - B_UNDERSAMPLED_71.csv',UNDERSAMPLED,'RANDOM FOREST',_71,0.891892,0.216216,0.783784,0.108108,0.804878,0.930972,0.675676
'Keymind - B_UNDERSAMPLED_65.csv',UNDERSAMPLED,'RANDOM FOREST',_65,0.945946,0.108108,0.891892,0.054054,0.897436,0.947772,0.837838
'Keymind - B_UNDERSAMPLED_59.csv',UNDERSAMPLED,'RANDOM FOREST',_59,0.891892,0.189189,0.810811,0.108108,0.825,0.867787,0.702703
'Keymind - B_UNDERSAMPLED_58.csv',UNDERSAMPLED,'RANDOM FOREST',_58,0.891892,0.135135,0.864865,0.108108,0.868421,0.894449,0.756757
'Keymind - B_UNDERSAMPLED_64.csv',UNDERSAMPLED,'RANDOM FOREST',_64,0.945946,0.189189,0.810811,0.054054,0.833333,0.922571,0.756757
'Keymind - B_UNDERSAMPLED_70.csv',UNDERSAMPLED,'RANDOM FOREST',_70,0.864865,0.243243,0.756757,0.135135,0.780488,0.884587,0.621622
'Keymind - B_UNDERSAMPLED_17.csv',UNDERSAMPLED,'RANDOM FOREST',_17,0.837838,0.162162,0.837838,0.162162,0.837838,0.94412,0.675676
'Keymind - B_UNDERSAMPLED_9.csv',UNDERSAMPLED,'RANDOM FOREST',_9,0.945946,0.135135,0.864865,0.054054,0.875,0.967495,0.810811
'Keymind - B_UNDERSAMPLED_8.csv',UNDERSAMPLED,'RANDOM FOREST',_8,0.864865,0.243243,0.756757,0.135135,0.780488,0.852082,0.621622
'Keymind - B_UNDERSAMPLED_16.csv',UNDERSAMPLED,'RANDOM FOREST',_16,0.918919,0.189189,0.810811,0.081081,0.829268,0.889335,0.72973
'Keymind - B_UNDERSAMPLED_28.csv',UNDERSAMPLED,'RANDOM FOREST',_28,0.864865,0.27027,0.72973,0.135135,0.761905,0.8813,0.594595
'Keymind - B_UNDERSAMPLED_14.csv',UNDERSAMPLED,'RANDOM FOREST',_14,0.891892,0.243243,0.756757,0.108108,0.785714,0.859386,0.648649
'Keymind - B_UNDERSAMPLED_15.csv',UNDERSAMPLED,'RANDOM FOREST',_15,0.810811,0.216216,0.783784,0.189189,0.789474,0.850986,0.594595
'Keymind - B_UNDERSAMPLED_29.csv',UNDERSAMPLED,'RANDOM FOREST',_29,0.864865,0.243243,0.756757,0.135135,0.780488,0.86523,0.621622
'Keymind - B_UNDERSAMPLED_11.csv',UNDERSAMPLED,'RANDOM FOREST',_11,0.918919,0.108108,0.891892,0.081081,0.894737,0.933528,0.810811
'Keymind - B_UNDERSAMPLED_39.csv',UNDERSAMPLED,'RANDOM FOREST',_39,0.918919,0.189189,0.810811,0.081081,0.829268,0.932067,0.72973
'Keymind - B_UNDERSAMPLED_38.csv',UNDERSAMPLED,'RANDOM FOREST',_38,0.864865,0.162162,0.837838,0.135135,0.842105,0.92878,0.702703
'Keymind - B_UNDERSAMPLED_10.csv',UNDERSAMPLED,'RANDOM FOREST',_10,0.864865,0.081081,0.918919,0.135135,0.914286,0.957268,0.783784
'Keymind - B_UNDERSAMPLED_12.csv',UNDERSAMPLED,'RANDOM FOREST',_12,0.837838,0.216216,0.783784,0.162162,0.794872,0.900657,0.621622
'Keymind - B_UNDERSAMPLED_13.csv',UNDERSAMPLED,'RANDOM FOREST',_13,0.918919,0.189189,0.810811,0.081081,0.829268,0.919284,0.72973
